id,nom_estab,raz_social,codigo_act,nombre_act,per_ocu,tipo_vial,nom_vial,tipo_v_e_1,nom_v_e_1,tipo_v_e_2,nom_v_e_2,tipo_v_e_3,nom_v_e_3,numero_ext,letra_ext,edificio,edificio_e,numero_int,letra_int,tipo_asent,nomb_asent,tipoCenCom,nom_CenCom,num_local,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,ageb,manzana,telefono,correoelec,www,tipoUniEco,latitud,longitud,fecha_alta
2259288,CENTRO DE EDUCACIÌÒN Y ATENCIÌÒN PARA JOVENES Y ADULTOS BENITA GALEANA,CENTRO DE EDUCACIÌÒN Y ATENCIÌÒN PARA JOVENES Y ADULTOS C.C.T. 15EBA2466N,611172,Escuelas del sector pÌ¼blico que combinan diversos niveles de educaciÌ_n,0 a 5 personas,CALLE,INDIO TRISTE,AVENIDA,SOR JUANA INÌäS DE LA CRUZ,CALLE,EXCONVENTO DE CHURUBUSCO,CALLE,ESCALERILLAS,0,SN,,TERCER PISO,,,COLONIA,METROPOLITANA SEGUNDA SECCIÌÒN,,,,57740,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,126A,26,,CEAJABENITAGALEANA@HOTMAIL.COM,,Fijo,19.3888638,-99.02541475,dic-14
2207404,CENTRO EDUCATIVO NAPANEE MONTESSORI,"CENTRO EDUCATIVO NAPANEE, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,BOULEVARD,SAN MATEO,CALLE,COLINA DE LA ORTIGA,CALLE,COLINA DE LA PAZ,CALLE,COLINA DEL MANANTIAL,54,,,,,,COLONIA,BOULEVARES,,,,53140,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,1281,5,5553740689,BETTY@NAPANEEMONTESSORI.COM,,Fijo,19.49489253,-99.24623256,dic-14
1994141,CENTRO EDUCATIVO PEDAGÌÒGICO NACIONES UNIDAS,CENTRO EDUCATIVO PEDAGÌÒGICO NACIONES UNIDAS,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,EL QUELITE,CALLE,LAS MAÌÔANITAS,AVENIDA,DOCTOR GUSTAVO BAZ,CALLE,LA VERDOLAGA,312,,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,524,11,5547466255,CENTRO.NACIONES.UNIDAS@GMAIL.COM,,Fijo,19.41325518,-99.00696537,jul-10
2259426,CENTRO ESCOLAR EDUCACIÌÒN Y CULTURA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,TEPEYAC,CALLE,PETRÌÒLEOS MEXICANOS,CALLE,AVENIDA PANTITLÌN,CALLE,LINDA VISTA,312,,,,,,COLONIA,AMPLIACIÌÒN VICENTE VILLADA,,,,57760,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,101A,22,5557424027,J.N.EDUCACIONYCULTURA@HOTMAIL.COM,,Fijo,19.38943824,-99.004334,dic-14
2171545,CENTRO ESCOLAR MANUEL ACOSTA CCT-15PJN5087Q NÌ_MERO DE ACUERDO 205II00204/2007 ZONA J013 CEMA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,NEPTUNO,AVENIDA,IZCALLI,CALLE,ANDADOR SATURNO,CALLE,SATURNO,38,Y 36,,,,,COLONIA,OLIMPIADA 68,,,,53690,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,2383,37,5553072659,C.EMA2009@LIVE.COM.MX,,Fijo,19.446706,-99.28340487,dic-14
2182791,CENTRO YMCA EDUCATIVO DE ACCIÌÒN COMUNITARIA NAUCALPAN,"PROGRAMA YNCA DE DESARROLLO COMUNITARIO Y ASISTENCIA SOCIAL, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,31 a 50 personas,CALLE,MELCHOR OCAMPO,CALLE,VICENTE GUERRERO,CALLE,VALENTÌN GÌÒMEZ FARÌAS,PRIVADA,5 DE MAYO,41,,,,,,PUEBLO,SAN ANTONIO ZOMEYUCAN,,,,53750,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,2190,2,5553012988,YMCANAUCALPAN@HOTMAIL.COM,WWW.YMCA.O.MX,Fijo,19.45435026,-99.24394099,jul-10
2035947,COLEGIO DANTE ALIGHIERI,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,TACUBAYA,CALLE,GLORIETA COLÌÒN,CALLE,PETRÌÒLEOS MEXICANOS,CALLE,GLORIETA COLÌÒN,360,,,,,,COLONIA,AMPLIACIÌÒN,,,,57710,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,990,11,5557424515,ADELAX@LIVE.COM.MX,,Fijo,19.39330267,-99.00726186,jul-10
2165140,COLEGIO DE DESARROLLO INFANTIL MUNDO MÌGICO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,17,AVENIDA,CONSTITUCIÌÒN DE LA REPÌ_BLICA,AVENIDA,1,CALLE,18,81,,,,,,COLONIA,AMPLIACIÌÒN CAMPESTRE GUADALUPANA,,,,57120,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,172,1,5557104818,COLMUNDOMAGIC_NAT@HOTMAIL.ES,,Fijo,19.47974325,-99.06198583,jul-10
2141535,COLEGIO HEIDELBERG,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,BOSQUE DE FRANCIA,CALLE,BOSQUE CONTINENTES,CALLE,NINGUNO,CALLE,BOSQUE DE SUIZA,2,,,,,,COLONIA,BOSQUES DE ARAGÌÒN,,,,57170,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1537,24,5521587826,COLEGIO_HEIDELBERG@HOTMAIL.COM,,Fijo,19.46446184,-99.04911564,jul-10
2142437,COLEGIO HELEN KELLER,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,BOSQUE DE SUECIA,CALLE,BOSQUE DE EUROPA,CALLE,BOSQUE DE HUNGRÌA,CALLE,BOSQUE DE EUROPA,14,,,,,,COLONIA,BOSQUES DE ARAGÌÒN,,,,57170,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1537,14,5557990018,PREESCOLAR@CHK.MX,WWW.CHK.MX,Fijo,19.46403779,-99.04586492,jul-10
2056636,COLEGIO JUAN GUTENBERG,"COLEGIO JUAN GUTENBERG, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SAN JUAN DE ARAGÌÒN,CALLE,MALINCHE,CALLE,TLALPAN,CALLE,PROGRESO NACIONAL,66,,,,,SN,COLONIA,VICENTE VILLADA,,,,57710,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1293,13,15557333813,COLEGIOJUANGUTENBERGPRIMARIA@YAHOO.COM.MX,WWW.COLEGIOJUANGUTENBERG.EDU.MX,Fijo,19.38571283,-99.00988079,jul-10
2148640,COLEGIO KIDS SCHOOL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,XOCHIMILCO,BOULEVARD,TEOCALLIS,CALLE,FUEGO NUEVO,CALLE,TENOCHTITLAN,31,,,,,,FRACCIONAMIENTO,CIUDAD AZTECA,,,,55120,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,436,2,5557755933,ATENASGV@HOTMAIL.COM,,Fijo,19.54671785,-99.02902586,jul-10
2259450,COLEGIO LA LETRA ALEF,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,RÌO BLANCO,CALLE,PETRÌÒLEOS MEXICANOS,CALLE,AVENIDA PANTITLÌN,CALLE,MALINCHE,342,,,,,,COLONIA,AMPLIACIÌÒN VICENTE VILLADA,,,,57710,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1005,15,5522379670,COLEGIOLALETRAALEF@HOTMAIL.COM,,Fijo,19.39187525,-99.00654826,dic-14
2028266,COLEGIO LEÌÒN VALLE,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,LA CUCARACHA,AVENIDA,CHIMALHUACÌN,AVENIDA,CAMA DE PIEDRA,CALLE,LAS GOLONDRINAS,96,,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,581,4,5547434651,LEONVALLECOLEGIO@YAHOO.COM.MX,,Fijo,19.40818785,-99.02058429,jul-10
2181486,COLEGIO MARIA CURIE Y QUETZALCOATL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,JABILLOS,CALLE,SICOMOROS,CALLE,JAVILLOS,CALLE,AVENIDA PANTITLÌN,28,,,,,,COLONIA,LA PERLA,,,,57020,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1024,29,5557380817,COLEGIO@MARIECURIE.EDU.MX,WWW.MARIACURIE.EDU.MX,Fijo,19.38685843,-99.0021338,jul-10
2018233,COLEGIO MARIA MONTESSORI,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,VALLE DEL FÌäRTIL,CALLE,AVENIDA VALLE DEL YANG-TSE,AVENIDA,VALLE DEL YUKÌÒN,CALLE,VALLE DE EJUTLA,135,,,,,,COLONIA,VALLE DE ARAGÌÒN PRIMERA SECCIÌÒN,,,,57100,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,30,27,5557806223,ESCUELAACTIVAMONTESSORI@LIVE.COM,,Fijo,19.49064476,-99.05855078,jul-10
2177473,COLEGIO MEXICANO SIN NOMBRE,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,AVENIDA DE LAS TORRES,AVENIDA,TEXCOCO,CALLE,DEL VALLE,CALLE,SANTA ISABEL,1,,,,,,COLONIA,LAS AGUILAS,,,,57900,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1325,24,557382149,COLMEX_NEZA@HOTMAIL.COM,,Fijo,19.37733585,-99.00837522,jul-10
2057745,COLEGIO MEXIQUENSE,"LICEUM VIATURS PARSUS, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,BELISARIO DOMÌNGUEZ,AVENIDA,EJIDO,ANDADOR,PINO SUÌREZ,CALLE,JOSE MARIA PINO SUAREZ,9,,,,,,COLONIA,SAN PEDRO XALOSTOC,,,,55310,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,2841,11,5557551950,COLEGIO-MEXIQUENSE@HOTMAIL.COM,,Fijo,19.53237831,-99.0819212,jul-10
2107012,COLEGIO MIGUEL HIDALGO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,CUERNAVACA,AVENIDA,1,AVENIDA,CONSTITUCIÌÒN DE LA REPÌ_BLICA,CALLE,CIUDAD VICTORIA,42,,,,,,COLONIA,JARDINES DE GUADALUPE,,,,57140,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,187,15,5557109422,MAGITOCRUZ@YAHOO.COM,,Fijo,19.4795993,-99.05756889,jul-10
2206181,COLEGIO MONTESSORI HELEN KELLER,"COLEGIO MONTESSORI HELEN KELLER, A.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,AVENIDA,DE LA ENCARNACION,CALLE,VÌA GUSTAVO BAZ,CALLE,HACIENDA DE ZOTOLUCA,AVENIDA,HACIENDA DE VALPARAISO,103,,,,,,COLONIA,COLONIA HACIENDA ECHEGARAY,,,,53300,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,1309,17,5555607121,HELENKELLER03@YAHOO.COM.MX,WWW.COLEGIOMONTESSORIHELENKELLER.COM,Fijo,19.49090132,-99.22821381,jul-10
2303311,COLEGIO MONTESSORI NUEVO LAREDO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,VÌA JOSÌä MARÌA MORELOS,CALLE,ORIENTE 4,CALLE,RÌO BRAVO,CALLE,NORTE 5,201,,,,,SN,COLONIA,NUEVO LAREDO,,,,55080,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,258,24,5557706917,MONTESSORINVOLAREDO@HOTMEIL.COM,,Fijo,19.57687224,-99.04265104,dic-14
2191384,COLEGIO NIÌÔOS HERÌÒES,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,ORIENTE 2,CALLE,IGNACIO LÌÒPEZ RAYÌÒN,CALLE,AVENIDA PANTITLÌN (BENITO JUÌREZ),CALLE,ORIENTE 3,297,,,,,,COLONIA,REFORMA,,,,57840,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1109,24,5526420460,SARAHLY1956@HOTMAIL.COM,,Fijo,19.37765575,-98.98293945,jul-10
2104261,COLEGIO OXFORD DE ECATEPEC,"COLEGIO OXFORD DE ECATEPEC, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,AVENIDA,CIRCUNVALACIÌÒN NORTE,CALLE,CIRCUNVALACIÌÒN PONIENTE,CALLE,14,CALLE,C. 5,34,,,,,,COLONIA,JARDINES DE SANTA CLARA,,,,55430,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,370,12,5557792856,COLEGIO_OXFORDDEECATEPEC@YAHOO.COM.MX,,Fijo,19.55253505,-99.03823064,jul-10
2203013,COLEGIO SOR JUANA INÌäS DE LA CRUZ,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,IGNACIO MANUEL ALTAMIRANO,PRIVADA,SOR JUANA INÌäS DE LA CRUZ,CALLE,EL RÌO,CALLE,AMADO NERVO,19,,,,,,COLONIA,POETAS MEXIQUENSES,,,,53689,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,2171,17,5563851305,COLEGIOSORJUANA@GMAIL.COM,,Fijo,19.44548401,-99.27773809,dic-14
2109039,COLEGIO VICTORIA DE NEZAHUALCOYOTL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,ORIENTE 9,AVENIDA,LOMA BONITA,CALLE,SUR 2,CALLE,ORIENTE 10,199,,,,,,COLONIA,REFORMA,,,,57840,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1433,22,5525927041,DEYANIRA99490@HOTMAIL.COM,,Fijo,19.37292064,-98.98164878,jul-10
2253684,COLEGIO YOLILISTLI,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,LAGO TEQUESQUITENGO,AVENIDA,LAGUNA DE TÌäRMINOS,AVENIDA,LAGUNA DE SAN CRISTÌÒBAL,CALLE,LAGO TRASIMENO,136,,,,,,COLONIA,AGUA AZUL,,,,57500,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,717,9,5551123163,C_YOLILISTLI2012@HOTMAIL.COM,,Fijo,19.41403612,-99.03799949,dic-14
2258674,ESCUELAS DE EDUCACIÌÒN PREESCOLAR DEL SECTOR PRIVADO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,EL CLAVELERO,AVENIDA,CAMA DE PIEDRA,AVENIDA,CHIMALHUACÌN,CALLE,FLORES MEXICANAS,65,,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,628,18,,COLEGIOMASLOW@YAHOO.COM.MX,,Fijo,19.40170181,-99.01024898,dic-14
2202907,ESCUELAS DE EDUCACIÌÒN PREESCOLAR DEL SECTOR PRIVADO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SAN ISIDRO,CALLE,PRINCIPAL,CALLE,NAUCALPAN-TOLUCA,CALLE,NAUCALPAN-TOLUCA,3,,,,,,COLONIA,LOS CUARTOS CONSTITUCIÌÒN,,,,53670,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,2383,6,5553075413,541024@PRODIGY.NET.MX,,Fijo,19.44949685,-99.28029647,dic-14
2124369,ESTANCIA INFANTIL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,SUPERACIÌÒN,CALLE,AMISTAD,AVENIDA,LÌZARO CÌRDENAS,CALLE,PARTICIPACIÌÒN,24,,,,,,COLONIA,EJERCITO DEL TRABAJO,,,,55238,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,1909,3,5551145017,ALETORREALVA@HOTMAIL.COM,,Fijo,19.49732738,-99.0203807,jul-10
2347264,"ESTANCIA INFANTIL LIBERTAD DE ENSEÌÔANZA, A.C.",,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,AVENIDA PANTITLÌN (BENITO JUÌREZ),CALLE,ORIENTE 14,CALLE,ORIENTE 15,CALLE,SUR 1,801,,,,,,COLONIA,REFORMA,,,,57840,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1113,16,5526420502,LIBERTAD_ENSENANZA@HOTMAIL.COM,,Fijo,19.37538523,-98.97783246,dic-14
2177197,ESTIMULACIÌÒN TEMPRANA,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,CATEDRAL METROPOLITANA,CALLE,ESCALERILLAS,CALLE,INDIO TRISTE,CALLE,MONUMENTO A LA RAZA,104,,,,,,COLONIA,METROPOLITANA SEGUNDA SECCIÌÒN,,,,57710,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1255,1,5557972700,DEKASORI@HOTMAIL.COM,,Fijo,19.39185192,-99.02881082,jul-10
2347273,GUARDERIA MICHELLETH,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,ORIENTE 17,CALLE,SUR 1,CALLE,SUR 2,CALLE,ORIENTE 16,258,,,,,,COLONIA,REFORMA,,,,57840,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1433,24,5558555349,AJ221206@LIVE.COM.MX,,Fijo,19.37344696,-98.97783849,dic-14
2207507,IMAGINE KINDER GARNET,"IMAGINE KINDER GARNET, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,PASEO DE LA PRIMAVERA,BOULEVARD,BOULEVARD MANUEL ÌVILA CAMACHO,CALLE,COLEGIO,CIRCUITO,CIRCUNVALACIÌÒN ORIENTE,0,SN,,,,,COLONIA,LA FLORIDA,,,,53160,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,122,10,5553630425,INFO@IMAGINEKINDERGARNET.MX,WWW.IMAGINEKINDERGARNET.MX,Fijo,19.49906771,-99.23535419,dic-14
2380212,"INSTITUTO MARÌA TERESA, S.C. PREESCOLAR","INSTITUTO MARIA TERESA, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,AVENIDA,"GOBERNADOR IGNACIO PICHARDO PAGAZA, AVENIDA CAMINO A NVA. ARAGÌÒN",CALLE,AZUCENAS,CALLE,AMAPOLA,AVENIDA,JACARANDAS,0,SN,,,,,COLONIA,FLORIDA,,,,55240,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,934,10,15551211815,IMT-REYNAORTEG@HOTMAIL.COM,WWW.MARIATERESA.COM,Fijo,19.51370289,-99.03285041,jul-10
2304296,INSTITUTO NACIONAL DE EDUCACIÌÒN PARA LOS ADULTOS,GOBIERNO DEL ESTADO DE MÌäXICO,611172,Escuelas del sector pÌ¼blico que combinan diversos niveles de educaciÌ_n,31 a 50 personas,CALLE,CARDENALES,CALLE,ALONDRAS,CALLE,CANARIOS,CALLE,GARZOTAZ,42,,,,,,COLONIA,IZCALLI JARDINES,,,,55050,15,MÌäXICO                      ,33,Ecatepec de Morelos,1,Ecatepec de Morelos,50,3,5558546029,CZECATEPEC@INEA.GOB.MX,,Fijo,19.60820524,-99.02330585,dic-14
2139750,INSTITUTO PEDAGÌÒGICO CERVANTINO,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,MONTE DE PIEDAD,AVENIDA,CAMA DE PIEDRA,AVENIDA,CHIMALHUACÌN,CALLE,LA ZANDUNGA,53,,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,609,3,5512525233,DIRECCION@IPCERVANTINO.COM.MX,WWW.IPCERVANTINO.COM.MX,Fijo,19.40439659,-99.01704594,jul-10
2097353,JARDÌN DE NIÌÔOS,INSTITUTO IZCALLI CHAMAPA,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,AVENIDA,GENERAL EMILIANO ZAPATA,CALLE,V. 18 E. ZAPATA,CALLE,EDMUNDO OTILIO MONTAÌÔO,CALLE,EDMUNDO OTILIO MONTAÌÔO,214,B,,,,,COLONIA,IZCALLI CHAMAPA,,,,53689,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,2186,12,5553027079,INSTITUTOIZCALI@LIV.COM.MX,,Fijo,19.43938601,-99.28224571,jul-10
2282428,JARDÌN DE NIÌÔOS ALHER,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,AVENIDA,VALLE DE SANTIAGO,AVENIDA,RÌO DE LOS REMEDIOS,CALLE,AVENIDA VALLE DEL VOLGA,AVENIDA,VALLE DE SANTIAGO,0,SN,,,,,COLONIA,VALLE DE ARAGÌÒN PRIMERA SECCIÌÒN,,,,57100,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1931,2,5557804374,KINDERALHER_VALLE1@HOTMAIL.COM,,Fijo,19.49174403,-99.0549954,dic-14
2114502,JARDÌN DE NIÌÔOS ARCO IRIS,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,CUAUHTÌäMOC,CALLE,MIGUEL HIDALGO,CALLE,S. JOSÌä DE LOS LEONES,CALLE,NIÌÔOS HÌäROES,48,,,,,,COLONIA,SAN JOSÌä DE LOS LEONES TERCERA SECCIÌÒN,,,,53760,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,1794,3,5553126443,ARCOIRIS697@GMAIL.COM,,Fijo,19.44476682,-99.26754207,jul-10
2078690,JARDÌN DE NIÌÔOS ARNOLD GESSEL,,611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,12,AVENIDA,JUÌREZ,CALLE,OAXACA,PRIVADA,DE JUÌREZ,226,,,,,,COLONIA,JUÌREZ PALTITLAN,,,,57460,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1166,19,5557163710,KARYAHENA@HOTMAIL.COM,,Fijo,19.40859327,-99.05619013,jul-10
2008789,JARDÌN DE NIÌÔOS AZTLÌN,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,ISABEL LA CATÌÒLICA,PRIVADA,SEGUNDA DE ISABEL LA CATÌÒLICA,PRIVADA,PRIMERA DE ISABEL LA CATÌÒLICA,CALLE,18 DE MARZO,39,Y 37,,,,,PUEBLO,SAN BARTOLO NAUCALPAN,,SAN BARTOLO NAUCALPAN,39 Y 37,53000,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,1455,7,5529783887,RAFA_FRAN_ALE@YAHOO.COM.MX,,Fijo,19.4746066,-99.23286339,jul-10
1999350,JARDÌN DE NIÌÔOS BENJAMÌN,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,HACIENDA DE SAN AGUSTÌN,CALLE,AVENIDA HACIENDA DE LA NORIA,AVENIDA,LA GAVIA,CALLE,HACIENDA DE ATENCO,68,,,,,,COLONIA,IMPULSORA POPULAR AVÌCOLA,,,,57130,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,168,12,5551204383,COLEGIO.BENJAMIN.REY@HOTMAIL.COM,,Fijo,19.47935435,-99.04278571,jul-10
2155790,JARDÌN DE NIÌÔOS BERTOLT BRECHT,,611111,Escuelas de educaciÌ_n preescolar del sector privado,6 a 10 personas,CALLE,AVENIDA LUIS ECHEVERRÌA,CALLE,ZIHUATANEJO,CALLE,ACAPULCO,CALLE,GUADALAJARA,1,LT 14,,,,,COLONIA,SAN AGUSTÌN ATLAPULCO,,,,57850,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,1611,4,5558587764,IBBSC_2000@HOTMAIL.COM,,Fijo,19.37707244,-98.97056979,dic-14
2200253,JARDÌN DE NIÌÔOS BRITISH AMERICAN SCHOOL,"BRITISH AMERICAN SCHOOL, S.C.",611111,Escuelas de educaciÌ_n preescolar del sector privado,11 a 30 personas,CALLE,FUENTE DE LA JUVENTUD,AVENIDA,DE LAS FUENTES,AVENIDA,DE LAS FUENTES,CALLE,FUENTE DE TEMPLANZA ATLALTUNCO,10,,,,,,COLONIA,SAN MIGUEL TECAMACHALCO,,,,53970,15,MÌäXICO                      ,57,Naucalpan de JuÌÁrez,1,Naucalpan de JuÌÁrez,508,4,5555895411,KINDER.MX@BRITISH.EDU.MX,WWW.BRITISH.COM.MX,Fijo,19.42770625,-99.22894619,dic-14
2037257,JARDÌN DE NIÌÔOS CALMECAC,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,AZCAPOTZALCO,CALLE,GLORIETA COLÌÒN,CALLE,GLORIETA DE PETRÌÒLEOS,CALLE,SANTA JULIA,382,,,,,,COLONIA,AMPLIACIÌÒN VICENTE VILLADA,,,,57710,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,990,20,5557421068,SALMINEO_2002@HOTMAIL.COM,,Fijo,19.39488426,-99.00899803,jul-10
2259609,JARDÌN DE NIÌÔOS CELESTIN FREINET,,611111,Escuelas de educaciÌ_n preescolar del sector privado,0 a 5 personas,CALLE,FLOR,CALLE,CAMA DE PIEDRA,CALLE,ESCONDIDA,CALLE,CARIÌÔO,4,,,,,,COLONIA,BENITO JUAREZ,,,,57000,15,MÌäXICO                      ,58,NezahualcÌ_yotl,1,Ciudad NezahualcÌ_yotl,844,3,5557429266,COLEGIOFREINET@HOTMAIL.COM,,Fijo,19.39307734,-98.9986031,dic-14
